"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Kruskal_test"	"Dunn_AD.AP"	"Dunn_AD.CON"	"Dunn_AP.CON"	"AD_mean"	"AD_SD"	"AP_mean"	"AP_SD"	"CON_mean"	"CON_SD"	"total"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"
"d__Bacteria"	" p__Verrucomicrobiota"	" c__Verrucomicrobiae"	" o__Verrucomicrobiales"	" f__Akkermansiaceae"	NA	NA	"0.363705813441411"	"0.471263772544085"	"1"	"1"	"8.8247795226885e-05"	"0.00014320220079684"	"0"	"0"	"0.000226188052747054"	"0.000554045315144009"	"0.000104811949324646"	"0"	"0"	"0.000332131334219017"	"0"	"0.000197355437142293"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00135712831648232"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Butyricicoccaceae"	NA	NA	"0.608970769045992"	"1"	"0.964474283868159"	"1"	"0.00163596546202597"	"0.00212584264262435"	"0.000945891881933118"	"0.00120685553469131"	"0.000637715788134936"	"0.000948916830921496"	"0.00107319104403134"	"0.00220053038424646"	"0.0056999544003648"	"0.000569368001518315"	"0.000457840518885921"	"0.00088809946714032"	"0"	"0"	"0.00134440028057049"	"0.00311541644355742"	"0"	"0.000161238310222509"	"0.00105429625724829"	"0.00244716351501669"	"0"	"0"	"0.000726264360227123"	"0"	"0.000652866853565805"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Oscillospiraceae"	NA	NA	"0.796068393426591"	"1"	"1"	"1"	"0.00892890728412385"	"0.00802801670490638"	"0.0101229913210138"	"0.00709324142995718"	"0.0120862190246134"	"0.0104925329055756"	"0.0103793725432504"	"0.0225131185465215"	"0.00902872777017784"	"0.00706965268551907"	"0.00122090805036246"	"0.0126307479771068"	"0.00111028867505551"	"0.00433308214016579"	"0.0103460369417816"	"0.0214671664313878"	"0.00832693556959783"	"0.0018811136192626"	"0.0143836132238873"	"0.0256581386725992"	"0.000986193293885602"	"0.0232068942118477"	"0.0120163739601215"	"0.00158638592443034"	"0.00906332808479588"
"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Muribaculaceae"	NA	NA	"0.134546158463009"	"1"	"0.136264205438633"	"0.83845610475338"	"0.139540749336707"	"0.0273588130875714"	"0.121145130157539"	"0.0178958680818965"	"0.105902139084015"	"0.0217465920125147"	"0.122196006192754"	"0.10071658297128"	"0.169129046967624"	"0.128629721009679"	"0.151697825257535"	"0.166567988948096"	"0.120503330866025"	"0.124591811102738"	"0.144376899696049"	"0.107287153775009"	"0.0950806118230674"	"0.121036224873697"	"0.134498079674674"	"0.0737115313311086"	"0.0918504572350726"	"0.132320010857027"	"0.105110260134689"	"0.126694548601096"	"0.105726026345098"
"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Tannerellaceae"	NA	NA	"0.342569407650713"	"1"	"1"	"0.432254883955549"	"0.00114943420228001"	"0.00121023644623304"	"0.000819377825033603"	"0.000402647935930495"	"0.00143961922802316"	"0.000735223608820383"	"0.00113614375177893"	"0"	"0"	"0.00322641867527045"	"0.00144982830980542"	"0.0014801657785672"	"0.00074019245003701"	"0.000502386335091685"	"0.000642974047229366"	"0.000681497347028185"	"0.00159451957715703"	"0.000591207137482532"	"0.000903682506212817"	"0.000593251761216166"	"0.00210686749148288"	"0.0025106873854923"	"0.000924336458470883"	"0.00108162676665705"	"0.00142094550481969"
"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Bacteroidaceae"	NA	NA	"0.120839505939949"	"0.478598052603902"	"1"	"0.135930349001523"	"0.0357862359343305"	"0.0376984524774767"	"0.0527500827721627"	"0.0220884997065181"	"0.0292157793394228"	"0.00758094692574559"	"0.0392506993486387"	"0"	"0"	"0.100683241601822"	"0.0280808851583365"	"0.0522005131241366"	"0.0337527757216876"	"0.048668676212007"	"0.0354804769698387"	"0.0629898262181765"	"0.0904742219335026"	"0.0284316887025691"	"0.0504556065968823"	"0.0206154987022618"	"0.0258203335126412"	"0.0426816855533691"	"0.0304370790967912"	"0.0250937409864436"	"0.0306463381850301"
"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Prevotellaceae"	NA	NA	"0.0353315552697601"	"0.0372232809739869"	"0.205869537604145"	"1"	"0.000754370839035643"	"0.000907772935777293"	"0.00489920122162036"	"0.00413871435328676"	"0.00234902815073468"	"0.00124392616492994"	"0.00266753340379689"	"0"	"0"	"0.00156576200417537"	"0"	"0.00207223208999408"	"0.000888230940044412"	"0"	"0.0114566284779051"	"0.00778854110889354"	"0.00478355873147109"	"0.00220359023970762"	"0.00316288877174486"	"0.00222469410456062"	"0.00354133046440739"	"0.000678564158241162"	"0.00138650468770633"	"0.00230747043553504"	"0.00395560505395753"
"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Marinifilaceae"	NA	NA	"0.300686789657555"	"0.620668057958249"	"0.475038912118583"	"1"	"0"	"0"	"0.000830584896315749"	"0.00175598188133394"	"0.00182563103971506"	"0.00363997616105718"	"0.000885405312010271"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00438105437375262"	"0"	"0"	"0.000602455004141878"	"0.00185391175380052"	"0.00909987448448987"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Rikenellaceae"	NA	NA	"0.0947299424890427"	"0.640832680884436"	"1"	"0.0916345499294257"	"0.0364197811683632"	"0.0244061275180201"	"0.0510032579620045"	"0.0193681623885327"	"0.023868561325463"	"0.0103871921064534"	"0.0370972001519435"	"0.0779777690007335"	"0.0348837209302326"	"0.0123363066995635"	"0.0128195345288058"	"0.0466745608841524"	"0.0338267949666913"	"0.0294523988947501"	"0.0530745849894786"	"0.0548118580538383"	"0.0675013287663143"	"0.026926797807159"	"0.0742525792604865"	"0.018020022246941"	"0.0415994262148108"	"0.027481848408767"	"0.0161758880232405"	"0.0266080184597635"	"0.013326164599255"
"d__Bacteria"	" p__Patescibacteria"	" c__Saccharimonadia"	" o__Saccharimonadales"	" f__Saccharimonadaceae"	NA	NA	"0.121548974327878"	"0.120212982580141"	"0.913956353964706"	"0.913956353964706"	"0"	"0"	"0.000545924135544156"	"0.000684448610327849"	"8.52259990292675e-05"	"0.000159137146684263"	"0.000210383378191141"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0014443607133886"	"0.00134440028057049"	"0.000486783819305846"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000396144196487521"	"0"	"0.000115211797688083"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Acholeplasmatales"	" f__Acholeplasmataceae"	NA	NA	"0.0206265767774765"	"0.804773308449267"	"0.0169355461225258"	"0.290366079896831"	"0"	"0"	"0.000217530712145586"	"0.000403670544202779"	"0.000544968689802603"	"0.000547685609320534"	"0.000254166467316063"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00100395677080257"	"0"	"0.000301227502070939"	"0.00155728587319244"	"0.000313788775327237"	"0"	"0.000726264360227123"	"0.000288433804441881"	"0.000384039325626944"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__RF39"	" f__RF39"	NA	NA	"0.126443465914122"	"0.343702916778523"	"1"	"0.172287476988102"	"0.000131570291428196"	"0.000322280079308358"	"0.000312225008625866"	"0.000275320676394297"	"1.92019662813472e-05"	"4.70350194474284e-05"	"0.000154332422111803"	"0"	"0"	"0"	"0"	"0.000789421748569173"	"0"	"0.000313991459432303"	"0.000350713116670563"	"0.000681497347028185"	"0"	"0"	"0.000527148128624143"	"0"	"0"	"0"	"0"	"0"	"0.000115211797688083"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Peptostreptococcaceae"	NA	NA	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"0.000111234705228031"	"0.000272468269497573"	"3.70782350760104e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000667408231368187"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	NA	NA	"0.856272922448258"	"1"	"1"	"1"	"0.000226923028905062"	"0.000197158438707597"	"0.000307458159176655"	"0.00043856902677697"	"0.000542959029243882"	"0.00075863967130045"	"0.0003591134057752"	"0"	"0.000319197446420429"	"0.000189789333839438"	"0.000457840518885921"	"0.000394710874284587"	"0"	"0"	"0"	"0.000973567638611693"	"0.000118112561270891"	"0"	"0.000753068755177348"	"0.00111234705228031"	"0"	"0.00183212322725114"	"0.000198072098243761"	"0"	"0.000115211797688083"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Staphylococcales"	" f__Gemellaceae"	NA	NA	"0.586071357998473"	"1"	"1"	"1"	"8.22314321426222e-05"	"0.000201425049567724"	"0"	"0"	"1.92019662813472e-05"	"4.70350194474284e-05"	"3.38111328079898e-05"	"0"	"0"	"0"	"0"	"0.000493388592855733"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000115211797688083"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Aerococcaceae"	NA	NA	"0.00854297548517708"	"0.0225649526920292"	"1"	"0.0225649526920292"	"0"	"0"	"0.00051987163098469"	"0.000603382905845981"	"0"	"0"	"0.000173290543661563"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000439588043205225"	"0.00151975683890578"	"0"	"0.000944900490167129"	"0.000214984413630012"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Lactobacillaceae"	NA	NA	"0.129907103488763"	"0.640832680884436"	"0.136264205438633"	"1"	"0.367371595334683"	"0.102681969554013"	"0.444905676211037"	"0.0784742803502484"	"0.552588874343406"	"0.162008616008701"	"0.454955381963042"	"0.280257292783389"	"0.370679434564523"	"0.219254127918011"	"0.461655856543304"	"0.387112689954608"	"0.485270170244263"	"0.50709620698317"	"0.486497545008183"	"0.32969868081585"	"0.39626764306384"	"0.537192303557992"	"0.412681677837187"	"0.429662588060808"	"0.760086067778375"	"0.37008889190473"	"0.429288260926977"	"0.669815402365157"	"0.656592035024386"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Lactobacillales"	" f__Streptococcaceae"	NA	NA	"0.192317773766333"	"1"	"0.446026689978022"	"0.281625249091862"	"0.000726273779008746"	"0.000949087036135188"	"0.000792615869244364"	"0.00085037009010164"	"0.000135953528612038"	"0.000333016773830367"	"0.000551614392288383"	"0.00253907352028438"	"0.000455996352029184"	"0.000474473334598596"	"0"	"0.00088809946714032"	"0"	"0"	"0.0022211830722469"	"0.0006328189650976"	"0.0012992381739798"	"0"	"0.000602455004141878"	"0.000815721171672228"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelatoclostridiaceae"	NA	NA	"0.132897171048698"	"1"	"0.390394628655394"	"0.148437964573615"	"0.000201817442489514"	"0.000309374833307415"	"0.000333823614763381"	"0.000517745931621257"	"0"	"0"	"0.000178547019084298"	"0"	"0.000136798905608755"	"0.000284684000759157"	"0"	"0.000789421748569173"	"0"	"0.00125596583772921"	"0"	"9.73567638611693e-05"	"0.000649619086989901"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	NA	NA	"0.0899378243381087"	"0.183354308198426"	"1"	"0.16167073669228"	"0.00471364547935929"	"0.00443799916564544"	"0.000946180742960975"	"0.00160435338274854"	"0.0192578083168449"	"0.032397869675811"	"0.00830587817972173"	"0.000338543136037917"	"0.00118559051527588"	"0.00294173467451129"	"0.0125906142693628"	"0.00582198539569765"	"0.00540340488527017"	"0"	"0"	"0"	"0"	"0.00386971944534021"	"0.00180736501242563"	"0.00526510938079347"	"0"	"0.0189319400149284"	"0.0838505215898587"	"0.0074992789154889"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Staphylococcales"	" f__Staphylococcaceae"	NA	NA	"0.0474084801054863"	"1"	"0.290366079896831"	"0.0804518226743939"	"0.000215253291245453"	"0.000303121585472172"	"0.00106227184206612"	"0.00132421566798134"	"0"	"0"	"0.000425841711103859"	"0"	"9.11992704058368e-05"	"0"	"0.000534147272033575"	"0"	"0.000666173205033309"	"0.00238633509168551"	"0.00303951367781155"	"0.000194713527722339"	"0"	"0"	"0.000753068755177348"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptococcales"	" f__Peptococcaceae"	NA	NA	"0.898300646719805"	"1"	"1"	"1"	"0.000349840791267155"	"0.000444246541204648"	"0.000338129151250566"	"0.000361828676564911"	"0.000650918766394035"	"0.000871717530834234"	"0.000446296236303919"	"0.000338543136037917"	"0.00104879160966712"	"0.000711710001897893"	"0"	"0"	"0"	"0.000251193167545843"	"0.000409165302782324"	"0.000389427055444677"	"0"	"0"	"0.000978989381730552"	"0.00140897293288839"	"0"	"0.00203569247472349"	"0"	"0"	"0.000460847190752333"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__UCG-010"	NA	NA	"0.22406896672092"	"0.25253983651139"	"1"	"1"	"0.000217918773215619"	"0.000434186696385468"	"0.000594770398113723"	"0.000406207608646228"	"0.000322626360984472"	"0.000298062071892907"	"0.000378438510771271"	"0"	"0"	"0"	"0"	"0.00108545490428261"	"0.000222057735011103"	"0"	"0.000935234977788169"	"0.000778854110889354"	"0.00053150652571901"	"0.000268730517037515"	"0.00105429625724829"	"0.000667408231368187"	"0"	"0.000339282079120581"	"0.000660240327479202"	"0"	"0.000268827527938861"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Christensenellales"	" f__Christensenellaceae"	NA	NA	"0.36787944117144"	"1"	"0.66201408575954"	"0.66201408575954"	"0"	"0"	"0"	"0"	"2.98846452692607e-05"	"7.32021320537678e-05"	"9.96154842308688e-06"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000179307871615564"	"0"	"0"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_vadinBB60_group"	" f__Clostridia_vadinBB60_group"	NA	NA	"0.0652951594921631"	"0.270875866895658"	"1"	"0.0752209792091462"	"0.000996421096091974"	"0.000930865532756713"	"0.00238242505322541"	"0.00161199466204168"	"0.000656074741112543"	"0.000808469789536737"	"0.00134497363014331"	"0"	"0.00205198358413133"	"0.000521920668058455"	"0"	"0.00177619893428064"	"0.00162842339008142"	"0.00106757096206983"	"0.00292260930558803"	"0.0025312758603904"	"0.00248036378668871"	"0.000322476620445018"	"0.0049702537841705"	"0.00148312940304042"	"0.00179307871615564"	"0"	"0.000660240327479202"	"0"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Monoglobales"	" f__Monoglobaceae"	NA	NA	"0.136787833757202"	"0.778073905879536"	"0.140208524339502"	"1"	"6.16827041697508e-05"	"0.000151091151170934"	"0.000223000920972759"	"0.000292407741295865"	"0.000635086337749672"	"0.000729052763257405"	"0.000306589987630727"	"0"	"0"	"0"	"0"	"0"	"0.000370096225018505"	"0"	"0"	"0"	"0.000649619086989901"	"0.000161238310222509"	"0.000527148128624143"	"0.000519095291064145"	"0.0019723865877712"	"0.000814276989889394"	"0"	"0.000504759157773291"	"0"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	NA	NA	"0.250082375778354"	"0.768434899810579"	"1"	"0.314272469549192"	"0.00601539139447471"	"0.00773917382078345"	"0.0105151651515014"	"0.0086010521831515"	"0.00379617664641977"	"0.00316574233404129"	"0.00677557773079863"	"0.0213846414263951"	"0.00597355221158231"	"0.00389068134370848"	"0.00190766882869134"	"0.00197355437142293"	"0.000962250185048112"	"0.00960813865862849"	"0.0230301613280337"	"0.00369955702672443"	"0.00602374062481545"	"0.0018273675158551"	"0.0189020257549514"	"0.00837968112717835"	"0.000627577550654474"	"0.00685349799823573"	"0.00369734583388353"	"0.00187481972887222"	"0.0013441376396943"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__[Eubacterium]_coprostanoligenes_group"	NA	NA	"0.656721859371002"	"1"	"1"	"1"	"0.000521910708348024"	"0.000620930312926869"	"0.000415589141956727"	"0.00048122559407674"	"0.000196606006020687"	"0.000227783162854697"	"0.000378035285441813"	"0"	"0"	"0"	"0.000763067531476536"	"0.0014801657785672"	"0.000888230940044412"	"0.000565184626978146"	"0.00105213935001169"	"0.000876210874750523"	"0"	"0"	"0"	"0"	"0.000493096646942801"	"0"	"0.000264096130991681"	"0"	"0.000422443258189639"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridiales"	" f__Clostridiaceae"	NA	NA	"0.0166092394804961"	"0.0204859799866718"	"1"	"0.0913771119194421"	"0.00334298462758148"	"0.00373854626022492"	"0.0135097638962378"	"0.00686679563446196"	"0.00504492280841902"	"0.00463823553168648"	"0.00729922377741277"	"0"	"0"	"0.00284684000759157"	"0.0021365890881343"	"0.00522991908427077"	"0.00984455958549223"	"0.0202210499874403"	"0.0208674304418985"	"0.00637686803290659"	"0.0168900962617374"	"0.00510587982371278"	"0.0115972588297312"	"0.00237300704486466"	"0.0140308409539179"	"0.000949989821537626"	"0.00468770632510234"	"0.0033890972021921"	"0.0048388955028995"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_UCG-014"	" f__Clostridia_UCG-014"	NA	NA	"0.00610388880992643"	"0.012416112100774"	"0.0240772362930859"	"1"	"0.00290048060202563"	"0.00292188894644645"	"0.0128850507708789"	"0.00559415498411296"	"0.0112258945698038"	"0.00591076713501183"	"0.00900380864756942"	"0.00648874344072674"	"0"	"0.000996394002657051"	"0"	"0.00562462995855536"	"0.00429311621021466"	"0.0129364481286109"	"0.00566986205284078"	"0.0189358905709974"	"0.0164176460166539"	"0.00655702461571536"	"0.0167934332404549"	"0.0158694846125324"	"0.00587233279540972"	"0.00739634932482866"	"0.0209296183810907"	"0.00757138736659937"	"0.00971619493836169"
"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	NA	NA	"0.262060132931539"	"0.350545106806721"	"0.702582914637643"	"1"	"0.182526952496246"	"0.111916390274546"	"0.0849611275232009"	"0.0607240821692159"	"0.11279932890851"	"0.112125000577535"	"0.126762469642652"	"0.34723240986289"	"0.281851345189238"	"0.176171949136459"	"0.112476154139641"	"0.127985000986777"	"0.0494448556624722"	"0.0344762622456669"	"0.0727145195230302"	"0.172516185561992"	"0.0692730171853777"	"0.0180049446415135"	"0.142781835981625"	"0.301890989988877"	"0.0162273623812085"	"0.188505123159395"	"0.0743430608741582"	"0.0151427747331987"	"0.080686662314221"
